"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"20-Aug-2024","EQ","2,742.55","2,756.25","2,735.05","2,742.55","2,748.00","2,751.05","2,744.75","2,811.30","2,172.05","10,97,889","3,01,34,28,066.55","62,029"
"19-Aug-2024","EQ","2,750.05","2,759.75","2,737.05","2,748.25","2,739.00","2,742.55","2,747.76","2,811.30","2,172.05","11,30,327","3,10,58,67,280.95","50,920"
"16-Aug-2024","EQ","2,737.90","2,753.60","2,710.70","2,722.05","2,749.00","2,748.25","2,734.04","2,811.30","2,172.05","17,27,926","4,72,42,15,377.60","91,626"
"14-Aug-2024","EQ","2,741.00","2,742.55","2,706.60","2,741.40","2,721.15","2,722.05","2,726.80","2,811.30","2,172.05","9,46,995","2,58,22,61,363.65","63,014"
"13-Aug-2024","EQ","2,742.00","2,757.65","2,730.10","2,748.70","2,739.05","2,741.40","2,743.80","2,811.30","2,172.05","10,51,237","2,88,43,86,238.65","81,551"
"12-Aug-2024","EQ","2,738.00","2,763.40","2,722.40","2,747.20","2,750.00","2,748.70","2,747.23","2,811.30","2,172.05","12,97,178","3,56,36,50,159.05","69,639"
"09-Aug-2024","EQ","2,756.00","2,758.00","2,718.60","2,733.20","2,745.00","2,747.20","2,735.44","2,811.30","2,172.05","12,84,031","3,51,23,89,300.25","67,439"
"08-Aug-2024","EQ","2,754.00","2,759.25","2,720.40","2,744.05","2,730.10","2,733.20","2,736.46","2,811.30","2,172.05","14,64,161","4,00,66,12,916.70","1,04,340"
"07-Aug-2024","EQ","2,781.70","2,781.85","2,735.50","2,750.05","2,742.95","2,744.05","2,758.49","2,811.30","2,172.05","17,13,875","4,72,76,99,643.30","1,08,113"
"06-Aug-2024","EQ","2,720.10","2,771.75","2,708.65","2,715.90","2,757.60","2,750.05","2,751.81","2,811.30","2,172.05","22,96,031","6,31,82,39,055.70","1,29,458"
"05-Aug-2024","EQ","2,675.95","2,742.00","2,666.20","2,692.55","2,720.00","2,715.90","2,717.80","2,811.30","2,172.05","31,18,731","8,47,60,94,311.05","1,72,541"
"02-Aug-2024","EQ","2,712.00","2,759.50","2,681.15","2,715.55","2,696.00","2,692.55","2,712.68","2,811.30","2,172.05","17,38,872","4,71,70,01,094.00","1,14,139"
"01-Aug-2024","EQ","2,714.00","2,724.95","2,695.20","2,705.65","2,717.70","2,715.55","2,709.46","2,811.30","2,172.05","18,86,392","5,11,11,11,102.35","94,476"
"31-Jul-2024","EQ","2,705.00","2,709.65","2,675.05","2,691.40","2,707.00","2,705.65","2,696.21","2,811.30","2,172.05","17,51,085","4,72,12,99,809.25","97,411"
"30-Jul-2024","EQ","2,715.60","2,754.35","2,685.40","2,711.60","2,691.40","2,691.40","2,719.02","2,811.30","2,172.05","15,60,399","4,24,27,58,281.35","88,086"
"29-Jul-2024","EQ","2,711.20","2,720.00","2,692.80","2,711.05","2,715.60","2,711.60","2,705.55","2,811.30","2,172.05","9,57,011","2,58,92,41,971.50","58,900"
"26-Jul-2024","EQ","2,724.00","2,727.00","2,687.25","2,707.20","2,710.00","2,711.05","2,707.53","2,811.30","2,172.05","21,35,309","5,78,14,11,541.95","1,08,530"
"25-Jul-2024","EQ","2,717.05","2,724.85","2,670.00","2,717.05","2,710.40","2,707.20","2,700.53","2,811.30","2,172.05","21,66,670","5,85,11,54,581.20","1,39,646"
"24-Jul-2024","EQ","2,748.00","2,757.45","2,675.10","2,766.35","2,720.95","2,717.05","2,715.39","2,811.30","2,172.05","36,11,927","9,80,77,92,324.95","2,28,361"
"23-Jul-2024","EQ","2,746.00","2,811.30","2,732.00","2,735.30","2,766.00","2,766.35","2,773.68","2,811.30","2,172.05","39,06,259","10,83,47,14,718.60","1,80,618"
"22-Jul-2024","EQ","2,705.70","2,749.95","2,705.65","2,727.00","2,732.60","2,735.30","2,733.26","2,751.20","2,172.05","19,11,629","5,22,49,86,066.85","76,918"
"19-Jul-2024","EQ","2,739.00","2,743.00","2,715.95","2,738.40","2,729.00","2,727.00","2,728.72","2,751.20","2,172.05","16,68,862","4,55,38,57,943.40","1,36,248"
"18-Jul-2024","EQ","2,700.00","2,751.20","2,655.00","2,688.45","2,730.30","2,738.40","2,720.04","2,751.20","2,172.05","55,69,762","15,14,99,49,456.15","2,13,269"
"16-Jul-2024","EQ","2,625.95","2,725.00","2,624.55","2,620.30","2,684.20","2,688.45","2,683.77","2,725.00","2,172.05","32,98,003","8,85,10,93,482.45","1,84,614"
"15-Jul-2024","EQ","2,628.00","2,629.25","2,613.65","2,622.25","2,619.00","2,620.30","2,621.19","2,723.95","2,172.05","9,20,101","2,41,17,59,021.60","61,618"
"12-Jul-2024","EQ","2,601.00","2,639.50","2,601.00","2,608.85","2,624.55","2,622.25","2,624.44","2,723.95","2,172.05","19,12,642","5,01,96,19,987.70","1,11,544"
"11-Jul-2024","EQ","2,617.00","2,617.05","2,590.05","2,610.45","2,610.00","2,608.85","2,609.44","2,723.95","2,172.05","14,32,671","3,73,84,73,679.50","1,08,072"
"10-Jul-2024","EQ","2,581.00","2,626.00","2,573.00","2,590.15","2,603.00","2,610.45","2,602.40","2,723.95","2,172.05","17,64,036","4,59,07,18,473.20","94,054"
"09-Jul-2024","EQ","2,587.15","2,614.00","2,568.00","2,587.15","2,590.00","2,590.15","2,596.76","2,723.95","2,172.05","14,79,529","3,84,19,74,908.85","81,546"
"08-Jul-2024","EQ","2,560.00","2,595.00","2,536.25","2,547.00","2,581.00","2,587.15","2,578.14","2,723.95","2,172.05","28,18,809","7,26,72,90,156.05","1,37,791"
"05-Jul-2024","EQ","2,495.95","2,554.00","2,495.95","2,495.95","2,545.10","2,547.00","2,530.65","2,769.65","2,172.05","17,54,286","4,43,94,88,608.45","1,39,811"
"04-Jul-2024","EQ","2,515.05","2,536.85","2,492.90","2,510.35","2,497.90","2,495.95","2,506.39","2,769.65","2,172.05","19,77,010","4,95,51,52,254.35","80,239"
"03-Jul-2024","EQ","2,486.65","2,519.85","2,474.30","2,485.15","2,515.00","2,510.35","2,495.00","2,769.65","2,172.05","14,06,405","3,50,89,82,638.90","92,326"
"02-Jul-2024","EQ","2,515.00","2,515.00","2,479.35","2,505.10","2,486.65","2,485.15","2,489.34","2,769.65","2,172.05","13,05,210","3,24,91,14,180.95","69,520"
"01-Jul-2024","EQ","2,461.05","2,523.00","2,450.10","2,473.05","2,508.00","2,505.10","2,502.46","2,769.65","2,172.05","33,12,865","8,29,03,23,623.95","1,56,721"
"28-Jun-2024","EQ","2,463.00","2,490.50","2,462.85","2,462.15","2,467.15","2,473.05","2,478.45","2,769.65","2,172.05","21,29,791","5,27,85,78,800.95","1,29,175"
"27-Jun-2024","EQ","2,449.95","2,483.20","2,436.00","2,445.60","2,464.00","2,462.15","2,465.54","2,769.65","2,172.05","34,02,726","8,38,95,44,810.05","1,87,578"
"26-Jun-2024","EQ","2,437.00","2,467.00","2,432.40","2,432.20","2,449.95","2,445.60","2,450.71","2,769.65","2,172.05","17,38,656","4,26,09,44,396.25","1,00,759"
